report_id,reported_user_id,session_id,reason,timestamp
4806ea41-9cb0-4593-b3a9-04fda3820dbc,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,Harassment/Griefing,2026-01-07 22:00:40.724980
3008cbe7-d318-4d8c-b6f1-93be6c900d02,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,Harassment/Griefing,2026-01-07 22:00:40.724980
907ee322-0cee-4443-83e4-ac35232c5ebd,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,Harassment/Griefing,2026-01-07 22:01:42.724980
5b8d6c7f-6e89-4a59-bb29-0feefb807ecd,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,Harassment/Griefing,2026-01-07 22:03:37.724980
e32343ee-1cf2-4c82-bf5d-463ada3024bd,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,Harassment/Griefing,2026-01-07 22:06:13.724980
187ead26-3ba7-4bc3-8a73-e09c4024ff71,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,Harassment/Griefing,2026-01-07 22:10:15.724980
8e31ebc7-e560-4aa8-8cbe-d14bfc5fee11,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,Harassment/Griefing,2026-01-07 22:10:15.724980
7c021a06-8d76-41a2-a417-d944300cd220,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,Harassment/Griefing,2026-01-07 22:12:03.724980
8ff85430-5647-429c-ac52-a743b1cd221d,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,Harassment/Griefing,2026-01-07 22:13:20.724980
4592d91f-2670-4f70-bfe8-884ecfc0aaa7,de7b5472-ff95-4ac7-ab99-53037e0d8360,1fc1ef99-0827-4c80-92ce-7c761328f4d1,Harassment/Griefing,2026-01-07 22:14:46.724980
f3966f2b-ff56-4821-ac91-e8b911bc6f4b,37d35fd8-201a-4b64-9410-f847d80e1ece,bf497426-e654-4ffe-ac44-87dc75fc4de8,Harassment/Griefing,2026-01-08 02:06:26.724980
62e6c6f9-1a86-4158-8235-0b70c23dd744,37d35fd8-201a-4b64-9410-f847d80e1ece,bf497426-e654-4ffe-ac44-87dc75fc4de8,Harassment/Griefing,2026-01-08 02:07:30.724980
14c52832-47f0-4e1a-bdd8-601c1e5f955f,37d35fd8-201a-4b64-9410-f847d80e1ece,bf497426-e654-4ffe-ac44-87dc75fc4de8,Harassment/Griefing,2026-01-08 02:07:29.724980
eac222b3-6448-4762-830f-6307312a29a8,37d35fd8-201a-4b64-9410-f847d80e1ece,bf497426-e654-4ffe-ac44-87dc75fc4de8,Harassment/Griefing,2026-01-08 02:07:44.724980
b3138444-e4c9-4866-97d2-cc5845d19ed1,37d35fd8-201a-4b64-9410-f847d80e1ece,bf497426-e654-4ffe-ac44-87dc75fc4de8,Harassment/Griefing,2026-01-08 02:07:50.724980
4fb3b011-eb12-4024-b018-7d927e9d4bab,37d35fd8-201a-4b64-9410-f847d80e1ece,bf497426-e654-4ffe-ac44-87dc75fc4de8,Harassment/Griefing,2026-01-08 02:10:01.724980
9133f648-c518-40da-954e-199f02b91f98,37d35fd8-201a-4b64-9410-f847d80e1ece,bf497426-e654-4ffe-ac44-87dc75fc4de8,Harassment/Griefing,2026-01-08 02:11:56.724980
76c49eb0-2463-492a-9ace-4fda04d75019,37d35fd8-201a-4b64-9410-f847d80e1ece,bf497426-e654-4ffe-ac44-87dc75fc4de8,Harassment/Griefing,2026-01-08 02:13:35.724980
201a4b65-03fa-477b-98ad-65e5f0c863ac,37d35fd8-201a-4b64-9410-f847d80e1ece,bf497426-e654-4ffe-ac44-87dc75fc4de8,Harassment/Griefing,2026-01-08 02:16:52.724980
ac44a7a3-3d12-45c3-92c1-5652906ebbc7,37d35fd8-201a-4b64-9410-f847d80e1ece,bf497426-e654-4ffe-ac44-87dc75fc4de8,Harassment/Griefing,2026-01-08 02:18:17.724980
36f68151-4bdb-4e04-8851-3e567069e567,f868d974-37b4-4175-a43f-5f8c44431b0b,4465af31-fac7-46d2-bd97-eb4a99e3642a,Harassment/Griefing,2026-01-07 16:24:07.724980
52964b62-43e3-4246-b03d-250996b3cf80,f868d974-37b4-4175-a43f-5f8c44431b0b,4465af31-fac7-46d2-bd97-eb4a99e3642a,Harassment/Griefing,2026-01-07 16:23:59.724980
3dc32071-ee7e-4d88-91a9-3e874565f2cc,f868d974-37b4-4175-a43f-5f8c44431b0b,4465af31-fac7-46d2-bd97-eb4a99e3642a,Harassment/Griefing,2026-01-07 16:25:27.724980
518e4674-1dee-442f-af66-e6265193a9df,f868d974-37b4-4175-a43f-5f8c44431b0b,4465af31-fac7-46d2-bd97-eb4a99e3642a,Harassment/Griefing,2026-01-07 16:26:05.724980
7e99db3a-a7d7-4832-8f1a-21f522407a9c,f868d974-37b4-4175-a43f-5f8c44431b0b,4465af31-fac7-46d2-bd97-eb4a99e3642a,Harassment/Griefing,2026-01-07 16:26:23.724980
15cd5840-8034-4177-aecf-40e8b1d77f26,f868d974-37b4-4175-a43f-5f8c44431b0b,4465af31-fac7-46d2-bd97-eb4a99e3642a,Harassment/Griefing,2026-01-07 16:28:04.724980
8b9eafa8-02c0-44ce-aa94-63cdf5b6aadc,f868d974-37b4-4175-a43f-5f8c44431b0b,4465af31-fac7-46d2-bd97-eb4a99e3642a,Harassment/Griefing,2026-01-07 16:28:27.724980
3b0aa49d-7501-4f32-87e5-3893bdf6621e,f868d974-37b4-4175-a43f-5f8c44431b0b,4465af31-fac7-46d2-bd97-eb4a99e3642a,Harassment/Griefing,2026-01-07 16:29:52.724980
75d241d1-3f8d-4f8a-8a6d-bf777487cce1,f868d974-37b4-4175-a43f-5f8c44431b0b,4465af31-fac7-46d2-bd97-eb4a99e3642a,Harassment/Griefing,2026-01-07 16:32:57.724980
4c8f48b7-d429-4a1a-a665-dd3e3bc16ec9,f868d974-37b4-4175-a43f-5f8c44431b0b,4465af31-fac7-46d2-bd97-eb4a99e3642a,Harassment/Griefing,2026-01-07 16:35:49.724980
f97ec0bc-babd-4363-bb8f-724a95023e46,f868d974-37b4-4175-a43f-5f8c44431b0b,4465af31-fac7-46d2-bd97-eb4a99e3642a,Harassment/Griefing,2026-01-07 16:39:07.724980
a80f692b-2226-43d5-8157-259b674a78f2,f868d974-37b4-4175-a43f-5f8c44431b0b,4465af31-fac7-46d2-bd97-eb4a99e3642a,Harassment/Griefing,2026-01-07 16:39:28.724980
fb15ed98-bb4a-4498-aef3-e2058ee0077c,f868d974-37b4-4175-a43f-5f8c44431b0b,4465af31-fac7-46d2-bd97-eb4a99e3642a,Harassment/Griefing,2026-01-07 16:39:53.724980
d9e2678c-a427-443b-9a1d-a61928475670,f868d974-37b4-4175-a43f-5f8c44431b0b,4465af31-fac7-46d2-bd97-eb4a99e3642a,Harassment/Griefing,2026-01-07 16:40:31.724980
